Sample_ID,Device,Concentration_mM,Scan_Rate_mVs,PC1_Score,PC2_Score,Device_Prediction_Score,Actual_Device_Code,OX_Voltage_V,OX_Current_A,RED_Voltage_V,RED_Current_A,Peak_Separation_V
316,Palmsens,10.0,100,0.8751480354301183,-0.1588192371983153,0.15909211145500018,0,-0.019715326,-223.511,0.290525,212.031,0.3102403259999999
317,Palmsens,10.0,100,1.283230408461192,0.2971436686199031,0.15900509126970935,0,-0.019715326,-223.699,0.290525,212.323,0.3102403259999999
318,Palmsens,10.0,100,1.1580534565913045,0.14486685433941415,0.20325314764776864,0,-0.029723104,-225.221,0.290525,212.764,0.320248104
319,Palmsens,10.0,100,0.7968357826019441,0.04248638305608763,0.20307567415484723,0,-0.029723104,-225.719,0.290525,213.309,0.320248104
320,Palmsens,10.0,100,0.9563623954218742,-0.3175336718686505,0.20289479065761623,0,-0.029723104,-226.273,0.290525,213.844,0.320248104
321,Palmsens,10.0,100,1.4549475865395372,0.25693038748532987,0.4206120020938061,0,-0.019715326,-260.408,0.260502,257.374,0.280217326
322,Palmsens,10.0,100,2.0232512807189273,-0.17719378939217936,0.4204497334005941,0,-0.019715326,-262.209,0.260502,257.279,0.280217326
323,Palmsens,10.0,100,1.6507568640487347,-0.10197993458534993,0.42027422817631577,0,-0.019715326,-263.062,0.260502,257.659,0.280217326
324,Palmsens,10.0,100,1.7074759997570348,0.0860176311906221,0.4200744268874041,0,-0.019715326,-263.726,0.260502,258.227,0.280217326
325,Palmsens,10.0,100,1.345623049663489,-0.19729759450718268,0.419954780756053,0,-0.019715326,-263.82,0.260502,258.701,0.280217326
326,Palmsens,10.0,100,1.5612698481281542,-0.3143601073987565,0.4197865215554907,0,-0.019715326,-264.389,0.260502,259.175,0.280217326
327,Palmsens,10.0,100,1.419903508911849,0.14370453894304713,0.41970092153807725,0,-0.019715326,-264.579,0.260502,259.46,0.280217326
328,Palmsens,10.0,100,1.4201412399360869,-0.02627132754182822,0.419596210758352,0,-0.019715326,-264.958,0.260502,259.744,0.280217326
329,Palmsens,10.0,100,1.6482393936467434,-0.06720876231788751,0.41948889360973507,0,-0.019715326,-265.147,0.260502,260.123,0.280217326
330,Palmsens,10.0,100,1.4291135859037098,-0.19231077275907382,0.41948889360973507,0,-0.019715326,-265.147,0.260502,260.123,0.280217326
371,Palmsens,20.0,100,1.90022423167171,0.7785523344357452,0.5739793105779505,0,-0.09977756,-485.93,0.310541,443.556,0.41031856
372,Palmsens,20.0,100,2.7250392671519057,0.9835309698631046,0.5731328088444986,0,-0.09977756,-485.172,0.310541,447.537,0.41031856
373,Palmsens,20.0,100,1.8484667133647696,0.6653532647805007,0.5727753645843978,0,-0.09977756,-484.793,0.310541,449.244,0.41031856
374,Palmsens,20.0,100,2.269702026248668,0.9641563343075268,0.5724071743161582,0,-0.09977756,-486.025,0.310541,450.287,0.41031856
375,Palmsens,20.0,100,2.1604665953840874,0.7464559466954233,0.5720084653538658,0,-0.09977756,-485.836,0.310541,452.088,0.41031856
376,Palmsens,20.0,100,1.6600274994435202,0.8392333194339834,0.5718686985685673,0,-0.09977756,-485.267,0.310541,452.941,0.41031856
377,Palmsens,20.0,100,2.198515444990333,0.943408447060481,0.572000100599693,0,-0.09977756,-484.414,0.310541,452.751,0.41031856
378,Palmsens,20.0,100,1.4639480089240755,1.3659333729141914,0.5718784211824095,0,-0.09977756,-485.172,0.310541,452.941,0.41031856
379,Palmsens,20.0,100,1.9474604216031877,0.5095141371276857,0.5715801178103908,0,-0.09977756,-485.077,0.310541,454.268,0.41031856
380,Palmsens,20.0,100,2.3682122411781923,0.8919438786783085,0.5715650801154613,0,-0.09977756,-484.793,0.310541,454.458,0.41031856
381,Palmsens,20.0,100,0.003155173786190957,1.2718543921229584,-0.07318787139882493,0,-0.079762,-492.282,0.370588,468.772,0.45035
382,Palmsens,20.0,100,0.20295276567772214,0.9217253751667619,-0.0740636707525692,0,-0.079762,-491.808,0.370588,472.754,0.45035
383,Palmsens,20.0,100,0.457785119012345,1.04095982235143,-0.07463291081894313,0,-0.079762,-491.997,0.370588,475.123,0.45035
384,Palmsens,20.0,100,0.5394388109286545,0.7885976341147993,-0.16720550934461292,0,-0.079762,-491.997,0.380595,477.873,0.460357
385,Palmsens,20.0,100,-0.33216915244071354,1.0751273513905482,-0.16771096237256272,0,-0.079762,-492.851,0.380595,479.674,0.460357
386,Palmsens,20.0,100,0.0022613422541629125,0.9230113535759814,-0.1679289808082553,0,-0.079762,-492.187,0.380595,480.906,0.460357
387,Palmsens,20.0,100,-0.3326118736927451,1.8045243309410364,-0.16810255508990485,0,-0.079762,-492.377,0.380595,481.57,0.460357
388,Palmsens,20.0,100,-0.009139475181712112,0.8951923255294919,-0.16814201862823314,0,-0.079762,-491.903,0.380595,481.949,0.460357
389,Palmsens,20.0,100,0.11613401199925291,0.7213996029165899,-0.16818849606820846,0,-0.079762,-491.713,0.380595,482.233,0.460357
390,Palmsens,20.0,100,0.5344669968086884,1.0482586040913717,-0.16833222708206835,0,-0.079762,-492.471,0.380595,482.518,0.460357
