Time_s,Potential_V,Current_Total_uA,Current_Faradaic_uA,Current_Capacitive_uA,C_Ox_Surface_mM,C_Red_Surface_mM,Current_Density_mA_cm2
10.88,0.788,111.2066041169568,111.18652549619499,0.020000000000000285,10.0,0.0,0.11118652549619498
10.89,0.7890000000000001,114.76189741130106,114.74181873814408,0.020000000000000285,10.0,0.0,0.11474181873814407
10.9,0.79,118.35533121358044,118.33525248703327,0.019999999999998862,10.0,0.0,0.11833525248703328
10.91,0.7909999999999999,121.98487566093917,121.96479688000953,0.020000000000000285,10.0,0.0,0.12196479688000952
10.92,0.792,125.64849360119662,125.62841476489491,0.020000000000000285,10.0,0.0,0.12562841476489492
10.93,0.7929999999999999,129.34555235251733,129.32406169515065,0.020000000000000285,10.0,0.0,0.12932406169515065
10.94,0.794,133.07282369828349,133.04968592474972,0.020000000000001707,10.0,0.0,0.13304968592474972
10.950000000000001,0.7950000000000002,136.8258413479393,136.80322840295798,0.020000000000000285,10.0,0.0,0.13680322840295797
10.96,0.796,140.60290093168103,140.58262276902406,0.020000000000000285,10.0,0.0,0.14058262276902406
10.97,0.7970000000000002,144.40229076428707,144.38579534677856,0.020000000000000285,10.0,0.0,0.14438579534677856
10.98,0.798,148.22229183962588,148.21066513914235,0.019999999999998862,10.0,0.0,0.14821066513914236
10.99,0.7989999999999999,152.06117782507434,152.05514382254447,0.020000000000000285,10.0,0.0,0.15205514382254445
11.0,0.8,155.91721505584533,155.91713574125,1.4210854715202005e-15,10.0,0.0,0.15591713574125002
11.01,0.799,159.7886625292255,159.79453790159795,-0.020000000000000285,10.0,0.0,0.15979453790159795
11.02,0.798,163.67377189872343,163.685239966149,-0.020000000000000285,10.0,0.0,0.163685239966149
11.03,0.7970000000000002,167.57078746812812,167.5871242477443,-0.020000000000000285,10.0,0.0,0.1675871242477443
11.040000000000001,0.7959999999999999,171.4779461854781,171.49806570347457,-0.020000000000000285,10.0,0.0,0.17149806570347456
11.05,0.7949999999999999,175.39347763694172,175.41593192856027,-0.019999999999998862,10.0,0.0,0.17541593192856028
11.06,0.794,179.3156040406085,179.338583150143,-0.020000000000000285,10.0,0.0,0.179338583150143
11.07,0.793,183.2425402401916,183.26387222098802,-0.020000000000000285,10.0,0.0,0.18326387222098803
11.08,0.792,187.16972446787298,187.1896446130986,-0.020000000000000285,10.0,0.0,0.18718964461309862
11.09,0.791,191.0938183378295,191.1137384112421,-0.020000000000000285,10.0,0.0,0.1911137384112421
11.1,0.79,195.01406430573425,195.0339843063879,-0.019999999999998862,10.0,0.0,0.1950339843063879
11.11,0.7890000000000001,198.92828566210662,198.9482055890576,-0.020000000000001707,10.0,0.0,0.1989482055890576
11.120000000000001,0.7879999999999999,202.83429829028125,202.85421814258808,-0.020000000000001707,10.0,0.0,0.20285421814258808
11.13,0.7869999999999999,206.72991065958297,206.7498304363064,-0.019999999999998862,10.0,0.0,0.2067498304363064
11.14,0.786,210.6129238184152,210.63284351861796,-0.019999999999998862,10.0,0.0,0.21063284351861797
11.15,0.785,214.48113138726092,214.501051010008,-0.020000000000001707,10.0,0.0,0.21450105101000802
11.16,0.784,218.3323195515972,218.35223909595572,-0.020000000000000285,10.0,0.0,0.21835223909595572
11.17,0.783,222.16426705472304,222.18418651976208,-0.020000000000000285,10.0,0.0,0.22218418651976207
11.18,0.782,225.9747451905005,225.9946645752914,-0.019999999999998862,10.0,0.0,0.2259946645752914
11.19,0.7810000000000001,229.76151779601054,229.78143709962643,-0.020000000000000285,10.0,0.0,0.22978143709962642
11.200000000000001,0.7799999999999999,233.52234124412163,233.54226046563787,-0.020000000000000285,10.0,0.0,0.23354226046563786
11.21,0.7789999999999999,237.25496443597376,237.27488357446757,-0.019999999999998862,10.0,0.0,0.23727488357446758
11.22,0.778,240.9571287933758,240.97704784792654,-0.019999999999998862,10.0,0.0,0.24097704784792653
11.23,0.777,244.62656825111833,244.64648722080722,-0.020000000000000285,10.0,0.0,0.2446464872208072
11.24,0.776,248.26100924920055,248.28092813311065,-0.020000000000001707,10.0,0.0,0.24828092813311065
11.25,0.775,251.85817072497235,251.87808952218882,-0.020000000000000285,10.0,0.0,0.2518780895221888
11.26,0.774,255.4157641051915,255.43568281480134,-0.019999999999998862,10.0,0.0,0.25543568281480133
11.27,0.7730000000000001,258.9314932979966,258.95141191908857,-0.019999999999998862,10.0,0.0,0.25895141191908855
11.28,0.7720000000000001,262.403054684794,262.42297321645896,-0.020000000000000285,10.0,0.0,0.26242297321645897
11.290000000000001,0.7709999999999999,265.82813711206273,265.8480555533931,-0.019999999999998862,10.0,0.0,0.26584805555339314
11.3,0.77,269.20442188307265,269.2243402331629,-0.019999999999998862,10.0,0.0,0.2692243402331629
11.31,0.769,272.5295827495207,272.549501007467,-0.020000000000000285,10.0,0.0,0.272549501007467
11.32,0.768,275.8012859030821,275.82120406798225,-0.020000000000000285,10.0,0.0,0.2758212040679823
11.33,0.767,279.0171899668779,279.0371080378319,-0.020000000000001707,10.0,0.0,0.2790371080378319
11.34,0.766,282.1749459868601,282.19486396296924,-0.019999999999998862,10.0,0.0,0.2821948639629692
11.35,0.7650000000000001,285.27219742311183,285.2921153034792,-0.019999999999998862,10.0,0.0,0.2852921153034792
11.36,0.7640000000000001,288.30658014106547,288.32649792479606,-0.020000000000001707,10.0,0.0,0.28832649792479603
11.370000000000001,0.7629999999999999,291.27572240263754,291.2956400888378,-0.020000000000000285,10.0,0.0,0.2912956400888378
11.38,0.762,294.1772448572801,294.1971624450583,-0.019999999999998862,10.0,0.0,0.29419716244505834
11.39,0.761,297.00876053295036,297.0286780214164,-0.020000000000000285,10.0,0.0,0.2970286780214164
11.4,0.76,299.76787482699706,299.7877922152623,-0.020000000000000285,10.0,0.0,0.2997877922152623
11.41,0.759,302.4521854969644,302.472102784142,-0.020000000000000285,10.0,0.0,0.302472102784142
11.42,0.758,305.05928265131433,305.07919983651885,-0.020000000000000285,10.0,0.0,0.3050791998365189
11.43,0.7570000000000001,307.58674874006596,307.6066658224138,-0.019999999999998862,10.0,0.0,0.3076066658224138
11.44,0.7560000000000001,310.03215854535364,310.0520755239625,-0.020000000000000285,10.0,0.0,0.3100520755239625
11.450000000000001,0.7549999999999999,312.3977797325885,312.4129960458918,-0.019999999999998862,10.0,0.0,0.31241299604589184
11.46,0.754,314.6812977957898,314.68698680591393,-0.019999999999998862,10.0,0.0,0.31468698680591395
11.47,0.753,316.8769444640854,316.87159952503913,-0.020000000000000285,10.0,0.0,0.3168715995250391
11.48,0.752,318.97656186860877,318.9643782178069,-0.020000000000000285,10.0,0.0,0.3189643782178069
11.49,0.751,320.97059827707136,320.9628591824362,-0.020000000000001707,10.0,0.0,0.3209628591824362
11.5,0.75,322.8490313870307,322.8645709908946,-0.019999999999998862,10.0,0.0,0.3228645709908946
11.51,0.7490000000000001,324.6022153576539,324.66703447888557,-0.019999999999998862,10.0,0.0,0.32466703447888556
11.52,0.7480000000000001,326.2216479536171,326.3011714593744,-0.020000000000000285,10.0,0.0,0.32630117145937443
11.53,0.7470000000000001,327.7006543736835,327.77379973020174,-0.020000000000000285,10.0,0.0,0.32777379973020176
11.540000000000001,0.746,329.03498454050276,329.0920411570798,-0.020000000000000285,10.0,0.0,0.3290920411570798
11.55,0.745,330.2233208372676,330.2632976795892,-0.020000000000000285,10.0,0.0,0.3302632976795892
11.56,0.744,331.26769349108275,331.2952267487945,-0.020000000000000285,10.0,0.0,0.3312952267487945
11.57,0.743,332.1738010222519,332.19571619471924,-0.020000000000000285,10.0,0.0,0.3321957161947192
11.58,0.742,332.9512334031871,332.9728585219125,-0.020000000000000285,10.0,0.0,0.3329728585219125
11.59,0.7410000000000001,333.6135958003178,333.63492463134526,-0.019999999999998862,10.0,0.0,0.33363492463134525
11.6,0.7400000000000001,334.16931067664797,334.19033696686176,-0.020000000000000285,10.0,0.0,0.3341903369668618
11.61,0.7390000000000001,334.6269246073207,334.64764208441926,-0.020000000000000285,10.0,0.0,0.3346476420844193
11.620000000000001,0.738,334.99508026987024,335.0154826423392,-0.020000000000000285,10.0,0.0,0.33501548264233916
11.63,0.737,335.2824878537097,335.30256881079447,-0.020000000000000285,10.0,0.0,0.33530256881079445
11.64,0.736,335.4978958870756,335.5176490987545,-0.020000000000000285,10.0,0.0,0.3355176490987545
11.65,0.735,335.65006147964755,335.6694805966044,-0.020000000000000285,10.0,0.0,0.3356694805966044
11.66,0.734,335.74771997906066,335.7667986326567,-0.019999999999998862,10.0,0.0,0.3357667986326567
11.67,0.7330000000000001,335.7995540395221,335.8182858417684,-0.020000000000000285,10.0,0.0,0.33581828584176837
11.68,0.7320000000000001,335.8141621007438,335.83254064427314,-0.020000000000000285,10.0,0.0,0.33583254064427315
11.69,0.7310000000000001,335.8000262753998,335.8180451334384,-0.020000000000000285,10.0,0.0,0.3358180451334384
11.700000000000001,0.73,335.76547964331337,335.78313236965266,-0.020000000000000285,10.0,0.0,0.3357831323696527
11.71,0.729,335.71867295057774,335.73595307954565,-0.020000000000000285,10.0,0.0,0.3357359530795456
11.72,0.728,335.6675407118102,335.6844417582422,-0.020000000000000285,10.0,0.0,0.3356844417582422
11.73,0.727,335.61976671373816,335.6362821729482,-0.020000000000000285,10.0,0.0,0.3356362821729482
11.74,0.726,335.5827489183113,335.59887226606315,-0.020000000000000285,10.0,0.0,0.33559887226606316
11.75,0.7250000000000001,335.56356376353415,335.57928845601134,-0.019999999999998862,10.0,0.0,0.3355792884560113
11.76,0.7240000000000001,335.5689298602065,335.5842493339831,-0.020000000000000285,10.0,0.0,0.3355842493339831
11.77,0.7230000000000001,335.60517108276076,335.62007875477167,-0.020000000000000285,10.0,0.0,0.3356200787547717
11.78,0.7220000000000001,335.67817905237973,335.6926683198905,-0.020000000000000285,10.0,0.0,0.33569266831989053
11.790000000000001,0.721,335.79337501057586,335.8074392511527,-0.019999999999998862,10.0,0.0,0.3358074392511527
11.8,0.72,335.9556710814121,335.9693036528914,-0.020000000000000285,10.0,0.0,0.3359693036528914
11.81,0.719,336.16943092053936,336.1826251609975,-0.020000000000000285,10.0,0.0,0.33618262516099745
11.82,0.718,336.43842974922376,336.45117897694587,-0.019999999999998862,10.0,0.0,0.3364511789769459
11.83,0.7170000000000001,336.76581377153497,336.77811128498433,-0.020000000000000285,10.0,0.0,0.33677811128498436
11.84,0.7160000000000001,337.1540589728618,337.165898050649,-0.020000000000000285,10.0,0.0,0.337165898050649
11.85,0.7150000000000001,337.6049292979211,337.6163031987724,-0.020000000000000285,10.0,0.0,0.3376163031987724
11.86,0.7140000000000001,338.1194342064213,338.13033616914714,-0.020000000000000285,10.0,0.0,0.3381303361691471
11.870000000000001,0.713,338.69778560453824,338.70820884800156,-0.020000000000000285,10.0,0.0,0.33870820884800157
11.88,0.712,339.33935415036126,339.3492918734463,-0.020000000000000285,10.0,0.0,0.3393492918734463
11.89,0.711,340.0426249314622,340.0520703130414,-0.020000000000000285,10.0,0.0,0.3400520703130414
11.9,0.71,340.8051525127352,340.814098711638,-0.020000000000000285,10.0,0.0,0.340814098711638
11.91,0.7090000000000001,341.623515352658,341.63195550763766,-0.019999999999998862,10.0,0.0,0.34163195550763764
11.92,0.7080000000000001,342.4932695861159,342.5011968158172,-0.020000000000000285,10.0,0.0,0.3425011968158172
11.93,0.7070000000000001,343.4089021719311,343.4163095748576,-0.020000000000000285,10.0,0.0,0.34341630957485764
11.94,0.7060000000000001,344.3637834032352,344.3706640577164,-0.019999999999998862,10.0,0.0,0.3443706640577164
11.950000000000001,0.705,345.3501187788195,345.3564657429774,-0.019999999999998862,10.0,0.0,0.3453564657429774
11.96,0.704,346.35318041868027,346.36470654531234,-0.020000000000000285,10.0,0.0,0.3463647065453123
11.97,0.703,347.36029301417494,347.38511540318007,-0.020000000000000285,10.0,0.0,0.34738511540318007
