Sample_ID,Device,Concentration_mM,Scan_Rate_mVs,PC1_Score,PC2_Score,Device_Prediction_Score,Actual_Device_Code,OX_Voltage_V,OX_Current_A,RED_Voltage_V,RED_Current_A,Peak_Separation_V,Color,Symbol,Symbol_Size,Alpha,Point_Index,Device_Point_ID
353,STM32,10.0,20,-2.976750320943948,-0.2310816666556967,0.5617682531246767,1,0.0482,-126.36,0.198,104.35,0.1498,Red,Triangle,8,0.7,153,STM32_153
354,STM32,10.0,20,-2.39872575075939,-0.0257831683297378,0.6048967491676953,1,0.0384,-127.3,0.198,105.89,0.1596,Red,Triangle,8,0.7,154,STM32_154
355,STM32,10.0,20,-2.82176130454674,0.1650612928496391,0.6049572736029638,1,0.0384,-130.02,0.198,104.43,0.1596,Red,Triangle,8,0.7,155,STM32_155
356,STM32,10.0,20,-2.213119761434593,0.1324671020760618,0.6049876251147578,1,0.0384,-127.41,0.198,105.45,0.1596,Red,Triangle,8,0.7,156,STM32_156
357,STM32,10.0,20,-2.0710962529824166,0.2914841431956536,0.6049759666130106,1,0.0384,-127.66,0.198,105.39,0.1596,Red,Triangle,8,0.7,157,STM32_157
358,STM32,10.0,20,-3.136926425380872,0.4097325287605614,0.604624642363843,1,0.0384,-129.8,0.198,105.96,0.1596,Red,Triangle,8,0.7,158,STM32_158
359,STM32,10.0,20,-3.283727839070975,-0.1560072863612339,0.6042645448515757,1,0.0384,-128.17,0.198,108.23,0.1596,Red,Triangle,8,0.7,159,STM32_159
360,STM32,10.0,20,-2.671983950599104,0.045951235946134,0.6035973218558969,1,0.0384,-129.11,0.198,110.69,0.1596,Red,Triangle,8,0.7,160,STM32_160
361,STM32,10.0,50,-2.409208368405229,0.4168210097173236,0.5055215574900962,1,0.0086,-197.44,0.2278,185.79,0.2192,Red,Triangle,8,0.7,161,STM32_161
362,STM32,10.0,50,-2.4321916473006087,-0.1137455009851399,0.5946412297261952,1,0.0086,-199.81,0.2181,184.72,0.2095,Red,Triangle,8,0.7,162,STM32_162
363,STM32,10.0,50,-2.639356052123572,0.2221904302226333,0.594571035172219,1,0.0086,-200.7,0.2181,184.63,0.2095,Red,Triangle,8,0.7,163,STM32_163
364,STM32,10.0,50,-2.6834606086799457,-0.1013586664912783,0.5942627166977232,1,0.0086,-202.76,0.2181,185.05,0.2095,Red,Triangle,8,0.7,164,STM32_164
365,STM32,10.0,50,-3.2713481500865367,-0.04748152430797,0.5941398307479554,1,0.0086,-203.87,0.2181,185.09,0.2095,Red,Triangle,8,0.7,165,STM32_165
366,STM32,10.0,50,-2.6368063618824977,-0.2364879980329823,0.5049087554210409,1,0.0086,-204.97,0.2278,185.11,0.2192,Red,Triangle,8,0.7,166,STM32_166
367,STM32,10.0,50,-2.140127547419986,-0.0913618590534111,0.593362437687641,1,0.0086,-207.27,0.2181,186.94,0.2095,Red,Triangle,8,0.7,167,STM32_167
368,STM32,10.0,50,-2.857537239606921,0.2315407449569231,0.5930203211965757,1,0.0086,-207.12,0.2181,188.48,0.2095,Red,Triangle,8,0.7,168,STM32_168
369,STM32,10.0,50,-2.0643266324107423,0.1234280598708177,0.5036041277346492,1,0.0086,-207.67,0.2278,189.54,0.2192,Red,Triangle,8,0.7,169,STM32_169
370,STM32,10.0,50,-2.565031869191392,0.0776892528583482,0.5033239782981762,1,0.0086,-208.23,0.2278,190.5,0.2192,Red,Triangle,8,0.7,170,STM32_170
391,STM32,20.0,20,-0.7228167336092853,-0.3820070489983314,1.2302246784222868,1,-0.0212,-2.316,0.198,1.7961,0.2192,Red,Triangle,8,0.7,171,STM32_171
392,STM32,20.0,20,-0.8700374565831022,-0.6912156883319154,1.2990747534184397,1,-0.0316,-233.03,0.1882,190.58,0.2198,Red,Triangle,8,0.7,172,STM32_172
393,STM32,20.0,20,-0.4697320468800078,-0.4508215144679438,1.2979981140340329,1,-0.0316,-237.29,0.1882,193.34,0.2198,Red,Triangle,8,0.7,173,STM32_173
394,STM32,20.0,20,-0.6055073153780588,-1.0652425932409515,1.2072456941113834,1,-0.0316,-236.0,0.198,197.01,0.2296,Red,Triangle,8,0.7,174,STM32_174
395,STM32,20.0,20,-0.8149024824518099,-0.6706583243971062,1.2971631589017645,1,-0.0316,-236.24,0.1882,197.4,0.2198,Red,Triangle,8,0.7,175,STM32_175
396,STM32,20.0,20,-0.09067881893779,-0.310883492541855,1.2965222800343703,1,-0.0316,-235.97,0.1882,200.28,0.2198,Red,Triangle,8,0.7,176,STM32_176
397,STM32,20.0,20,-0.9363631100126266,-0.6363387121448622,1.3392636898692525,1,-0.0413,-237.05,0.1882,201.51,0.2295,Red,Triangle,8,0.7,177,STM32_177
398,STM32,20.0,20,-0.8025299878722245,-0.4827198975699677,1.3388603585412324,1,-0.0413,-238.36,0.1882,202.67,0.2295,Red,Triangle,8,0.7,178,STM32_178
399,STM32,20.0,20,-0.577471769953759,-0.6762720876841459,1.3381801853408966,1,-0.0413,-236.41,0.1882,206.46,0.2295,Red,Triangle,8,0.7,179,STM32_179
400,STM32,20.0,50,-0.5808235393314743,-0.8061987228564148,1.312727966883667,1,-0.0913,-360.83,0.2181,327.01,0.3094,Red,Triangle,8,0.7,180,STM32_180
401,STM32,20.0,50,-1.1421422041286302,-0.7776056860157161,1.2234739444804823,1,-0.0913,-362.88,0.2278,326.71000000000004,0.3191,Red,Triangle,8,0.7,181,STM32_181
402,STM32,20.0,50,-0.6073840561642009,-0.6265085678030106,1.3125543531947663,1,-0.0913,-362.98,0.2181,326.81,0.3094,Red,Triangle,8,0.7,182,STM32_182
403,STM32,20.0,50,-0.8317463751023337,-0.9930744828445632,1.3122206276763868,1,-0.0913,-364.88,0.2181,327.41,0.3094,Red,Triangle,8,0.7,183,STM32_183
