device,concentration,scan_rate,electrode,scan_number,filename,ox_voltage,ox_current,ox_confidence,red_voltage,red_current,red_confidence,peak_separation_voltage,peak_separation_current,current_ratio,midpoint_potential
STM32,0.0,100.0,E2,6,Pipot_Ferro_5_0mM_100mVpS_E2_scan_06,0.2083,142.43,97.48098121531456,0.0287,-150.38,100.0,0.1796,292.81,-0.9471339273839607,0.11850000000000001
STM32,0.0,100.0,E2,7,Pipot_Ferro_5_0mM_100mVpS_E2_scan_07,0.2083,142.23999999999998,96.84291559011237,0.0287,-151.36,100.0,0.1796,293.6,-0.9397463002114163,0.11850000000000001
STM32,0.0,100.0,E2,8,Pipot_Ferro_5_0mM_100mVpS_E2_scan_08,0.2083,143.78,94.5332035991907,0.0287,-152.76,100.0,0.1796,296.53999999999996,-0.9412149777428647,0.11850000000000001
STM32,0.0,100.0,E2,9,Pipot_Ferro_5_0mM_100mVpS_E2_scan_09,0.2083,143.37,96.4224318956575,0.0287,-152.64,100.0,0.1796,296.01,-0.9392688679245285,0.11850000000000001
STM32,0.0,100.0,E2,10,Pipot_Ferro_5_0mM_100mVpS_E2_scan_10,0.2083,143.16,99.68931761606162,0.0287,-153.44,100.0,0.1796,296.6,-0.9330031282586027,0.11850000000000001
STM32,0.0,100.0,E2,11,Pipot_Ferro_5_0mM_100mVpS_E2_scan_11,0.2083,143.82,95.69549508336999,0.0287,-153.63,100.0,0.1796,297.45,-0.9361452841241945,0.11850000000000001
STM32,0.0,100.0,E3,2,Pipot_Ferro_5_0mM_100mVpS_E3_scan_02,0.1882,144.16,79.80003583203461,-0.0115,-140.98999999999998,95.96669377125674,0.19970000000000002,285.15,-1.0224838641038372,0.08835
STM32,0.0,100.0,E3,3,Pipot_Ferro_5_0mM_100mVpS_E3_scan_03,0.1882,140.20999999999998,83.82215066096649,-0.0115,-143.82,94.44334416148811,0.19970000000000002,284.03,-0.974899179529968,0.08835
STM32,0.0,100.0,E3,4,Pipot_Ferro_5_0mM_100mVpS_E3_scan_04,0.1882,138.51999999999998,84.82707156807533,-0.0115,-146.16,92.87866154205595,0.19970000000000002,284.67999999999995,-0.9477285166940338,0.08835
STM32,0.0,100.0,E3,5,Pipot_Ferro_5_0mM_100mVpS_E3_scan_05,0.1882,138.73,90.30472643233176,-0.0115,-147.46,97.54990991202938,0.19970000000000002,286.19,-0.9407975044079749,0.08835
STM32,0.0,100.0,E3,6,Pipot_Ferro_5_0mM_100mVpS_E3_scan_06,0.1882,138.76000000000002,88.5543535604995,-0.0115,-149.92,98.72888514723405,0.19970000000000002,288.68,-0.9255602988260407,0.08835
STM32,0.0,100.0,E3,7,Pipot_Ferro_5_0mM_100mVpS_E3_scan_07,0.1882,138.16,86.73439718898875,-0.0115,-150.49,94.71541519060189,0.19970000000000002,288.65,-0.9180676456907435,0.08835
STM32,0.0,100.0,E3,8,Pipot_Ferro_5_0mM_100mVpS_E3_scan_08,0.1882,139.71,87.92003376485353,-0.0115,-151.11,100.0,0.19970000000000002,290.82000000000005,-0.9245582688108,0.08835
STM32,0.0,100.0,E3,9,Pipot_Ferro_5_0mM_100mVpS_E3_scan_09,0.1882,139.87,88.50304768731559,-0.0115,-152.18,88.3733681476988,0.19970000000000002,292.05,-0.9191089499277172,0.08835
STM32,0.0,100.0,E3,10,Pipot_Ferro_5_0mM_100mVpS_E3_scan_10,0.1882,140.41,91.3617644954486,-0.0115,-152.47,100.0,0.19970000000000002,292.88,-0.9209024726175641,0.08835
STM32,0.0,100.0,E3,11,Pipot_Ferro_5_0mM_100mVpS_E3_scan_11,0.1882,141.19,89.6797836593764,-0.0115,-154.42000000000002,98.5884041092816,0.19970000000000002,295.61,-0.9143245693563009,0.08835
STM32,0.0,200.0,E2,2,Pipot_Ferro_5_0mM_200mVpS_E2_scan_02,0.2382,212.31,100.0,0.0086,-212.79,100.0,0.2296,425.1,-0.9977442548991965,0.1234
STM32,0.0,200.0,E2,3,Pipot_Ferro_5_0mM_200mVpS_E2_scan_03,0.2382,209.88,100.0,0.0086,-214.89,100.0,0.2296,424.77,-0.9766857461957281,0.1234
STM32,0.0,200.0,E2,4,Pipot_Ferro_5_0mM_200mVpS_E2_scan_04,0.2382,209.37,99.64793160800346,0.0086,-218.98,100.0,0.2296,428.35,-0.9561147136724816,0.1234
STM32,0.0,200.0,E2,5,Pipot_Ferro_5_0mM_200mVpS_E2_scan_05,0.2382,209.83,100.0,-0.0011,-218.37,100.0,0.23929999999999998,428.20000000000005,-0.9608920639281953,0.11855
STM32,0.0,200.0,E2,6,Pipot_Ferro_5_0mM_200mVpS_E2_scan_06,0.2382,210.88,100.0,-0.0011,-219.07,100.0,0.23929999999999998,429.95,-0.962614689368695,0.11855
STM32,0.0,200.0,E2,7,Pipot_Ferro_5_0mM_200mVpS_E2_scan_07,0.2382,210.76,100.0,-0.0011,-220.09,97.51125771612381,0.23929999999999998,430.85,-0.9576082511699758,0.11855
STM32,0.0,200.0,E2,8,Pipot_Ferro_5_0mM_200mVpS_E2_scan_08,0.2382,210.29,99.70838566951595,-0.0011,-220.24,100.0,0.23929999999999998,430.53,-0.9548220123501634,0.11855
STM32,0.0,200.0,E2,9,Pipot_Ferro_5_0mM_200mVpS_E2_scan_09,0.2382,210.54,99.7600648443474,-0.0011,-221.37,99.25479431576659,0.23929999999999998,431.90999999999997,-0.9510773817590459,0.11855
STM32,0.0,200.0,E2,10,Pipot_Ferro_5_0mM_200mVpS_E2_scan_10,0.2382,211.55,99.42976467780812,-0.0011,-221.4,100.0,0.23929999999999998,432.95000000000005,-0.9555103884372177,0.11855
STM32,0.0,200.0,E2,11,Pipot_Ferro_5_0mM_200mVpS_E2_scan_11,0.2382,211.5,100.0,-0.0011,-220.52,100.0,0.23929999999999998,432.02,-0.9590966805731906,0.11855
STM32,0.0,200.0,E3,2,Pipot_Ferro_5_0mM_200mVpS_E3_scan_02,0.2181,202.26,88.5319935277699,-0.0413,-207.45,84.43686329764809,0.25939999999999996,409.71,-0.9749819233550253,0.08839999999999999
STM32,0.0,200.0,E3,3,Pipot_Ferro_5_0mM_200mVpS_E3_scan_03,0.2181,198.83,84.69988533361068,-0.0413,-211.06,84.45716904785957,0.25939999999999996,409.89,-0.9420543921159861,0.08839999999999999
STM32,0.0,200.0,E3,4,Pipot_Ferro_5_0mM_200mVpS_E3_scan_04,0.2181,198.08,88.63891892105991,-0.0413,-212.13,90.85387940671063,0.25939999999999996,410.21000000000004,-0.9337670296516288,0.08839999999999999
STM32,0.0,200.0,E3,5,Pipot_Ferro_5_0mM_200mVpS_E3_scan_05,0.2181,198.09,92.7838060119513,-0.0413,-214.35,94.70270504869123,0.25939999999999996,412.44,-0.9241427571728482,0.08839999999999999
STM32,0.0,200.0,E3,6,Pipot_Ferro_5_0mM_200mVpS_E3_scan_06,0.2181,197.99,95.55250454941398,-0.0413,-215.61,90.26490530138491,0.25939999999999996,413.6,-0.9182783729882659,0.08839999999999999
STM32,0.0,200.0,E3,7,Pipot_Ferro_5_0mM_200mVpS_E3_scan_07,0.2181,198.63,87.98794832666269,-0.0413,-217.23,85.84541051178218,0.25939999999999996,415.86,-0.9143764673387654,0.08839999999999999
STM32,0.0,200.0,E3,8,Pipot_Ferro_5_0mM_200mVpS_E3_scan_08,0.2181,199.9,89.71313208022757,-0.0413,-218.16000000000005,88.4881384282992,0.25939999999999996,418.06000000000006,-0.9162999633296661,0.08839999999999999
STM32,0.0,200.0,E3,9,Pipot_Ferro_5_0mM_200mVpS_E3_scan_09,0.2181,199.99,91.52336835202671,-0.0413,-219.06,93.9579236380805,0.25939999999999996,419.05,-0.9129462247785995,0.08839999999999999
STM32,0.0,200.0,E3,10,Pipot_Ferro_5_0mM_200mVpS_E3_scan_10,0.2181,200.52,92.53374377083654,-0.0413,-219.48,94.82480682514452,0.25939999999999996,420.0,-0.9136139967195189,0.08839999999999999
STM32,0.0,200.0,E3,11,Pipot_Ferro_5_0mM_200mVpS_E3_scan_11,0.2181,201.03,86.14292017486267,-0.0413,-219.99,81.8932591710597,0.25939999999999996,421.02,-0.9138142642847402,0.08839999999999999
STM32,0.0,20.0,E2,2,Pipot_Ferro_5_0mM_20mVpS_E2_scan_02,0.1779,47.393,90.3973866565719,0.0585,-59.983,100.0,0.1194,107.376,-0.7901071970391611,0.1182
STM32,0.0,20.0,E2,3,Pipot_Ferro_5_0mM_20mVpS_E2_scan_03,0.1779,47.120000000000005,88.24148781125068,0.0585,-61.50899999999999,100.0,0.1194,108.62899999999999,-0.7660667544586972,0.1182
STM32,0.0,20.0,E2,4,Pipot_Ferro_5_0mM_20mVpS_E2_scan_04,0.1779,47.829,89.03020943453134,0.0683,-61.382000000000005,100.0,0.1096,109.21100000000001,-0.7792023720308885,0.1231
STM32,0.0,20.0,E2,5,Pipot_Ferro_5_0mM_20mVpS_E2_scan_05,0.1779,48.502,89.47442414985429,0.0585,-61.19200000000001,100.0,0.1194,109.69400000000002,-0.7926199503203033,0.1182
STM32,0.0,20.0,E2,6,Pipot_Ferro_5_0mM_20mVpS_E2_scan_06,0.1779,49.086,86.59488500837728,0.0683,-60.606,100.0,0.1096,109.69200000000001,-0.8099198099198098,0.1231
STM32,0.0,20.0,E2,7,Pipot_Ferro_5_0mM_20mVpS_E2_scan_07,0.1779,49.826,87.19728507414196,0.0683,-60.683,100.0,0.1096,110.509,-0.8210866305225516,0.1231
STM32,0.0,20.0,E2,8,Pipot_Ferro_5_0mM_20mVpS_E2_scan_08,0.1779,50.052,86.06393746599312,0.0683,-60.765,100.0,0.1096,110.81700000000001,-0.8236978523821279,0.1231
STM32,0.0,20.0,E2,9,Pipot_Ferro_5_0mM_20mVpS_E2_scan_09,0.1779,51.521,86.78443750388101,0.0683,-60.609,100.0,0.1096,112.13,-0.8500552723192925,0.1231
STM32,0.0,20.0,E2,10,Pipot_Ferro_5_0mM_20mVpS_E2_scan_10,0.1882,52.38,93.69735240385162,0.0683,-60.95,100.0,0.1199,113.33000000000001,-0.8593929450369155,0.12825
STM32,0.0,20.0,E2,11,Pipot_Ferro_5_0mM_20mVpS_E2_scan_11,0.1882,53.08,91.28594566232063,0.0683,-61.705000000000005,100.0,0.1199,114.785,-0.8602220241471517,0.12825
STM32,0.0,20.0,E3,2,Pipot_Ferro_5_0mM_20mVpS_E3_scan_02,0.1584,43.241,82.89814274046864,0.0287,-59.937,100.0,0.1297,103.178,-0.7214408462218663,0.09355000000000001
STM32,0.0,20.0,E3,3,Pipot_Ferro_5_0mM_20mVpS_E3_scan_03,0.1584,45.395,83.0625984996722,0.0287,-60.597,100.0,0.1297,105.992,-0.7491294948594815,0.09355000000000001
STM32,0.0,20.0,E3,4,Pipot_Ferro_5_0mM_20mVpS_E3_scan_04,0.1584,45.389,84.3802430306645,0.0287,-60.53,100.0,0.1297,105.91900000000001,-0.7498595737650752,0.09355000000000001
STM32,0.0,20.0,E3,5,Pipot_Ferro_5_0mM_20mVpS_E3_scan_05,0.1584,48.08,87.96561038417914,0.0287,-59.955,100.0,0.1297,108.035,-0.8019347844216496,0.09355000000000001
STM32,0.0,20.0,E3,6,Pipot_Ferro_5_0mM_20mVpS_E3_scan_06,0.1584,46.659,81.91998263566461,0.0287,-61.793,100.0,0.1297,108.452,-0.7550855274869321,0.09355000000000001
STM32,0.0,20.0,E3,7,Pipot_Ferro_5_0mM_20mVpS_E3_scan_07,0.1584,46.837,84.44888835935114,0.0287,-61.527,100.0,0.1297,108.364,-0.7612430315146196,0.09355000000000001
STM32,0.0,20.0,E3,8,Pipot_Ferro_5_0mM_20mVpS_E3_scan_08,0.1584,48.443,82.56005152697821,0.0287,-61.172,100.0,0.1297,109.615,-0.7919146014516445,0.09355000000000001
STM32,0.0,20.0,E3,9,Pipot_Ferro_5_0mM_20mVpS_E3_scan_09,0.1584,47.853,83.03763862746955,0.0287,-61.025,100.0,0.1297,108.878,-0.7841540352314625,0.09355000000000001
STM32,0.0,20.0,E3,10,Pipot_Ferro_5_0mM_20mVpS_E3_scan_10,0.1584,49.783,83.19445418624578,0.0287,-61.347,100.0,0.1297,111.13,-0.8114985247852381,0.09355000000000001
STM32,0.0,20.0,E3,11,Pipot_Ferro_5_0mM_20mVpS_E3_scan_11,0.1584,49.812,87.95274660483672,0.0287,-61.701,100.0,0.1297,111.513,-0.8073126853697671,0.09355000000000001
STM32,0.0,400.0,E2,2,Pipot_Ferro_5_0mM_400mVpS_E2_scan_02,0.2778,306.31,100.0,-0.0316,-301.05,88.80156803639335,0.3094,607.36,-1.0174721807008802,0.12309999999999999
STM32,0.0,400.0,E2,3,Pipot_Ferro_5_0mM_400mVpS_E2_scan_03,0.268,301.23,100.0,-0.0316,-305.88,95.65051921689327,0.29960000000000003,607.11,-0.9847979599843076,0.1182
STM32,0.0,400.0,E2,4,Pipot_Ferro_5_0mM_400mVpS_E2_scan_04,0.268,300.37,100.0,-0.0316,-307.22,91.29218005203302,0.29960000000000003,607.59,-0.9777032745263979,0.1182
STM32,0.0,400.0,E2,5,Pipot_Ferro_5_0mM_400mVpS_E2_scan_05,0.268,299.87,100.0,-0.0316,-308.98,98.67014867766139,0.29960000000000003,608.85,-0.970515890996181,0.1182
STM32,0.0,400.0,E2,6,Pipot_Ferro_5_0mM_400mVpS_E2_scan_06,0.268,299.45,100.0,-0.0316,-309.66,100.0,0.29960000000000003,609.11,-0.9670283536782276,0.1182
STM32,0.0,400.0,E2,7,Pipot_Ferro_5_0mM_400mVpS_E2_scan_07,0.268,300.19,100.0,-0.0316,-310.69,97.99567289337531,0.29960000000000003,610.88,-0.9662042550452219,0.1182
STM32,0.0,400.0,E2,8,Pipot_Ferro_5_0mM_400mVpS_E2_scan_08,0.268,301.53,100.0,-0.0316,-310.08000000000004,97.7891956949097,0.29960000000000003,611.61,-0.9724264705882351,0.1182
STM32,0.0,400.0,E2,9,Pipot_Ferro_5_0mM_400mVpS_E2_scan_09,0.268,300.96000000000004,100.0,-0.0316,-311.47,100.0,0.29960000000000003,612.4300000000001,-0.966256782354641,0.1182
STM32,0.0,400.0,E2,10,Pipot_Ferro_5_0mM_400mVpS_E2_scan_10,0.268,301.02,100.0,-0.0316,-311.92999999999995,100.0,0.29960000000000003,612.9499999999999,-0.9650242041483668,0.1182
STM32,0.0,400.0,E2,11,Pipot_Ferro_5_0mM_400mVpS_E2_scan_11,0.268,300.61,100.0,-0.0316,-312.2,100.0,0.29960000000000003,612.81,-0.9628763613068546,0.1182
STM32,0.0,400.0,E3,2,Pipot_Ferro_5_0mM_400mVpS_E3_scan_02,0.268,297.93,91.89486173070206,-0.0712,-287.15000000000003,79.42100457460626,0.3392,585.08,-1.0375413546926693,0.09840000000000002
STM32,0.0,400.0,E3,3,Pipot_Ferro_5_0mM_400mVpS_E3_scan_03,0.2577,285.14000000000004,93.38474472158578,-0.0712,-292.08,83.99806615852975,0.32889999999999997,577.22,-0.9762393864694606,0.09325
STM32,0.0,400.0,E3,4,Pipot_Ferro_5_0mM_400mVpS_E3_scan_04,0.2577,282.59,93.08000102474192,-0.0815,-297.67,78.17878395951193,0.3392,580.26,-0.9493398730137399,0.08809999999999998
STM32,0.0,400.0,E3,5,Pipot_Ferro_5_0mM_400mVpS_E3_scan_05,0.2577,280.91,94.21731488556016,-0.0815,-299.01,77.2860520665443,0.3392,579.9200000000001,-0.939466907461289,0.08809999999999998
STM32,0.0,400.0,E3,6,Pipot_Ferro_5_0mM_400mVpS_E3_scan_06,0.2577,279.96,93.96554400040291,-0.0712,-299.22,81.51150919293474,0.32889999999999997,579.1800000000001,-0.9356326448766792,0.09325
STM32,0.0,400.0,E3,7,Pipot_Ferro_5_0mM_400mVpS_E3_scan_07,0.2577,280.28,93.0182386780879,-0.0815,-301.76,76.27568736161894,0.3392,582.04,-0.9288176033934252,0.08809999999999998
STM32,0.0,400.0,E3,8,Pipot_Ferro_5_0mM_400mVpS_E3_scan_08,0.2577,280.7,100.0,-0.0712,-301.34,87.26632711097952,0.32889999999999997,582.04,-0.9315059401340678,0.09325
STM32,0.0,400.0,E3,9,Pipot_Ferro_5_0mM_400mVpS_E3_scan_09,0.2577,280.95000000000005,97.36704422387254,-0.0712,-301.59000000000003,81.32596467022839,0.32889999999999997,582.5400000000001,-0.9315627175967374,0.09325
STM32,0.0,400.0,E3,10,Pipot_Ferro_5_0mM_400mVpS_E3_scan_10,0.2577,280.74,97.3821628916556,-0.0712,-301.81,85.45307517893599,0.32889999999999997,582.55,-0.9301878665385508,0.09325
STM32,0.0,400.0,E3,11,Pipot_Ferro_5_0mM_400mVpS_E3_scan_11,0.2577,281.48,95.88502718805827,-0.0712,-303.03,83.88398634844579,0.32889999999999997,584.51,-0.928884928884929,0.09325
STM32,0.0,50.0,E2,2,Pipot_Ferro_5_0mM_50mVpS_E2_scan_02,0.198,92.255,100.0,0.0585,-96.992,100.0,0.1395,189.247,-0.9511609204882876,0.12825
STM32,0.0,50.0,E2,3,Pipot_Ferro_5_0mM_50mVpS_E2_scan_03,0.198,91.113,98.35908430975984,0.0585,-98.218,100.0,0.1395,189.33100000000002,-0.9276609175507544,0.12825
STM32,0.0,50.0,E2,4,Pipot_Ferro_5_0mM_50mVpS_E2_scan_04,0.198,91.239,96.5028013396626,0.0585,-98.195,100.0,0.1395,189.434,-0.929161362594837,0.12825
STM32,0.0,50.0,E2,5,Pipot_Ferro_5_0mM_50mVpS_E2_scan_05,0.198,91.435,96.70295302187861,0.0585,-99.023,100.0,0.1395,190.458,-0.9233713379719863,0.12825
STM32,0.0,50.0,E2,6,Pipot_Ferro_5_0mM_50mVpS_E2_scan_06,0.198,91.404,97.4266278676832,0.0482,-99.972,100.0,0.14980000000000002,191.37599999999998,-0.9142960028808066,0.1231
STM32,0.0,50.0,E2,7,Pipot_Ferro_5_0mM_50mVpS_E2_scan_07,0.198,91.486,93.07975860845781,0.0482,-100.1,100.0,0.14980000000000002,191.586,-0.913946053946054,0.1231
STM32,0.0,50.0,E2,8,Pipot_Ferro_5_0mM_50mVpS_E2_scan_08,0.198,92.159,92.6295447736105,0.0482,-100.33,100.0,0.14980000000000002,192.489,-0.918558756104854,0.1231
STM32,0.0,50.0,E2,9,Pipot_Ferro_5_0mM_50mVpS_E2_scan_09,0.198,92.467,92.34075361167757,0.0482,-100.56,100.0,0.14980000000000002,193.027,-0.9195206841686555,0.1231
STM32,0.0,50.0,E2,10,Pipot_Ferro_5_0mM_50mVpS_E2_scan_10,0.198,93.098,89.68746851298373,0.0482,-102.17,100.0,0.14980000000000002,195.268,-0.9112068121757855,0.1231
STM32,0.0,50.0,E2,11,Pipot_Ferro_5_0mM_50mVpS_E2_scan_11,0.198,93.273,91.25738416663002,0.0482,-102.96,100.0,0.14980000000000002,196.233,-0.9059149184149184,0.1231
STM32,0.0,50.0,E3,2,Pipot_Ferro_5_0mM_50mVpS_E3_scan_02,0.1779,85.453,89.21860398271224,0.0183,-96.129,100.0,0.1596,181.582,-0.8889409023291618,0.0981
STM32,0.0,50.0,E3,3,Pipot_Ferro_5_0mM_50mVpS_E3_scan_03,0.1779,85.59,89.75228229180534,0.0183,-97.279,100.0,0.1596,182.869,-0.8798404588862961,0.0981
STM32,0.0,50.0,E3,4,Pipot_Ferro_5_0mM_50mVpS_E3_scan_04,0.1682,85.633,88.24912399242623,0.0183,-98.391,100.0,0.14989999999999998,184.024,-0.8703336687298634,0.09325
STM32,0.0,50.0,E3,5,Pipot_Ferro_5_0mM_50mVpS_E3_scan_05,0.1682,85.744,89.76273651239654,0.0086,-99.453,100.0,0.1596,185.197,-0.8621559932832594,0.08839999999999999
STM32,0.0,50.0,E3,6,Pipot_Ferro_5_0mM_50mVpS_E3_scan_06,0.1682,84.956,87.22483474538205,0.0086,-99.999,100.0,0.1596,184.95499999999998,-0.849568495684957,0.08839999999999999
STM32,0.0,50.0,E3,7,Pipot_Ferro_5_0mM_50mVpS_E3_scan_07,0.1682,85.434,92.09352120394689,0.0086,-101.59,100.0,0.1596,187.024,-0.8409685992715817,0.08839999999999999
STM32,0.0,50.0,E3,8,Pipot_Ferro_5_0mM_50mVpS_E3_scan_08,0.1682,85.69800000000001,90.33098024387024,0.0086,-101.83,100.0,0.1596,187.52800000000002,-0.8415791024256114,0.08839999999999999
STM32,0.0,50.0,E3,9,Pipot_Ferro_5_0mM_50mVpS_E3_scan_09,0.1682,86.197,84.38391000678746,0.0086,-102.8,100.0,0.1596,188.997,-0.8384922178988328,0.08839999999999999
STM32,0.0,50.0,E3,10,Pipot_Ferro_5_0mM_50mVpS_E3_scan_10,0.1682,86.83,89.79850303203088,0.0086,-101.59,100.0,0.1596,188.42000000000002,-0.8547101092627226,0.08839999999999999
STM32,0.0,50.0,E3,11,Pipot_Ferro_5_0mM_50mVpS_E3_scan_11,0.1682,84.086,83.17395244813304,0.0086,-102.95,95.53884922467617,0.1596,187.036,-0.8167654201068479,0.08839999999999999
