ox_voltage,ox_current,red_voltage,red_current,peak_separation,scan_rate,file_path,success,device,concentration_str,concentration
-0.0614,-402.12,0.2881,385.9,0.34950000000000003,200,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_200mVpS_E1_scan_08.csv,True,STM32,10mM,10.0
-0.0614,-402.22,0.2881,386.5,0.34950000000000003,200,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_200mVpS_E1_scan_09.csv,True,STM32,10mM,10.0
-0.0614,-403.71,0.2881,386.52,0.34950000000000003,200,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_200mVpS_E1_scan_10.csv,True,STM32,10mM,10.0
-0.0614,-403.52,0.2881,387.57,0.34950000000000003,200,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_200mVpS_E1_scan_11.csv,True,STM32,10mM,10.0
0.0482,-125.71,0.198,101.87,0.14980000000000002,20,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_20mVpS_E1_scan_02.csv,True,STM32,10mM,10.0
0.0482,-125.57,0.198,104.17,0.14980000000000002,20,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_20mVpS_E1_scan_03.csv,True,STM32,10mM,10.0
0.0482,-126.36,0.198,104.35,0.14980000000000002,20,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_20mVpS_E1_scan_04.csv,True,STM32,10mM,10.0
0.0384,-127.3,0.198,105.89,0.15960000000000002,20,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_20mVpS_E1_scan_05.csv,True,STM32,10mM,10.0
0.0384,-130.02,0.198,104.43,0.15960000000000002,20,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_20mVpS_E1_scan_06.csv,True,STM32,10mM,10.0
0.0384,-127.41,0.198,105.45,0.15960000000000002,20,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_20mVpS_E1_scan_07.csv,True,STM32,10mM,10.0
0.0384,-127.66,0.198,105.39,0.15960000000000002,20,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_20mVpS_E1_scan_08.csv,True,STM32,10mM,10.0
0.0384,-129.8,0.198,105.96,0.15960000000000002,20,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_20mVpS_E1_scan_09.csv,True,STM32,10mM,10.0
0.0384,-128.17,0.198,108.23,0.15960000000000002,20,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_20mVpS_E1_scan_10.csv,True,STM32,10mM,10.0
0.0384,-129.11,0.198,110.69,0.15960000000000002,20,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_20mVpS_E1_scan_11.csv,True,STM32,10mM,10.0
0.0086,-197.44,0.2278,185.79,0.2192,50,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_50mVpS_E1_scan_02.csv,True,STM32,10mM,10.0
0.0086,-199.81,0.2181,184.72,0.2095,50,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_50mVpS_E1_scan_03.csv,True,STM32,10mM,10.0
0.0086,-200.7,0.2181,184.63,0.2095,50,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_50mVpS_E1_scan_04.csv,True,STM32,10mM,10.0
0.0086,-202.76,0.2181,185.05,0.2095,50,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_50mVpS_E1_scan_05.csv,True,STM32,10mM,10.0
0.0086,-203.87,0.2181,185.09,0.2095,50,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_50mVpS_E1_scan_06.csv,True,STM32,10mM,10.0
0.0086,-204.97,0.2278,185.11,0.2192,50,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_50mVpS_E1_scan_07.csv,True,STM32,10mM,10.0
0.0086,-207.27,0.2181,186.94,0.2095,50,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_50mVpS_E1_scan_08.csv,True,STM32,10mM,10.0
0.0086,-207.12,0.2181,188.48,0.2095,50,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_50mVpS_E1_scan_09.csv,True,STM32,10mM,10.0
0.0086,-207.67,0.2278,189.54,0.2192,50,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_50mVpS_E1_scan_10.csv,True,STM32,10mM,10.0
0.0086,-208.23,0.2278,190.5,0.2192,50,Test_data/Stm32/Pipot_10mM/Pipot_Ferro-10mM_50mVpS_E1_scan_11.csv,True,STM32,10mM,10.0
-0.0212,-2.316,0.198,1.7961,0.2192,20,Test_data/Stm32/Pipot_20mM/Pipot_Ferro-20mM_20mVpS_E1_scan_02.csv,True,STM32,20mM,20.0
-0.0316,-233.03,0.1882,190.58,0.2198,20,Test_data/Stm32/Pipot_20mM/Pipot_Ferro-20mM_20mVpS_E1_scan_04.csv,True,STM32,20mM,20.0
-0.0316,-237.29,0.1882,193.34,0.2198,20,Test_data/Stm32/Pipot_20mM/Pipot_Ferro-20mM_20mVpS_E1_scan_05.csv,True,STM32,20mM,20.0
-0.0316,-236.0,0.198,197.01,0.22960000000000003,20,Test_data/Stm32/Pipot_20mM/Pipot_Ferro-20mM_20mVpS_E1_scan_06.csv,True,STM32,20mM,20.0
-0.0316,-236.24,0.1882,197.4,0.2198,20,Test_data/Stm32/Pipot_20mM/Pipot_Ferro-20mM_20mVpS_E1_scan_07.csv,True,STM32,20mM,20.0
-0.0316,-235.97,0.1882,200.28,0.2198,20,Test_data/Stm32/Pipot_20mM/Pipot_Ferro-20mM_20mVpS_E1_scan_08.csv,True,STM32,20mM,20.0
-0.0413,-237.05,0.1882,201.51,0.2295,20,Test_data/Stm32/Pipot_20mM/Pipot_Ferro-20mM_20mVpS_E1_scan_09.csv,True,STM32,20mM,20.0
-0.0413,-238.36,0.1882,202.67,0.2295,20,Test_data/Stm32/Pipot_20mM/Pipot_Ferro-20mM_20mVpS_E1_scan_10.csv,True,STM32,20mM,20.0
-0.0413,-236.41,0.1882,206.46,0.2295,20,Test_data/Stm32/Pipot_20mM/Pipot_Ferro-20mM_20mVpS_E1_scan_11.csv,True,STM32,20mM,20.0
-0.0913,-360.83,0.2181,327.01,0.3094,50,Test_data/Stm32/Pipot_20mM/Pipot_Ferro-20mM_50mVpS_E1_scan_02.csv,True,STM32,20mM,20.0
-0.0913,-362.88,0.2278,326.71000000000004,0.3191,50,Test_data/Stm32/Pipot_20mM/Pipot_Ferro-20mM_50mVpS_E1_scan_03.csv,True,STM32,20mM,20.0
-0.0913,-362.98,0.2181,326.81,0.3094,50,Test_data/Stm32/Pipot_20mM/Pipot_Ferro-20mM_50mVpS_E1_scan_04.csv,True,STM32,20mM,20.0
-0.0913,-364.88,0.2181,327.41,0.3094,50,Test_data/Stm32/Pipot_20mM/Pipot_Ferro-20mM_50mVpS_E1_scan_05.csv,True,STM32,20mM,20.0
