# LabPlot2 Data File
# PLS Analysis: Palmsens (Reference) vs STM32 (Target)
# Generated: 2025-08-28T03:24:18.334469
# Method: Enhanced Detector V4 Improved
# Note: scan_01 files excluded (system not stable)
#
# Column descriptions:
# device: Device name (Palmsens/STM32)
# device_code: Numeric device code (0=Palmsens, 1=STM32)
# concentration: Ferrocyanide concentration (mM)
# scan_rate: CV scan rate (mV/s)
# ox_voltage: Oxidation peak voltage (V)
# ox_current: Oxidation peak current (µA)
# red_voltage: Reduction peak voltage (V)
# red_current: Reduction peak current (µA)
# peak_separation_voltage: |ox_voltage - red_voltage| (V)
# current_ratio: ox_current / red_current
# midpoint_potential: (ox_voltage + red_voltage) / 2 (V)
#
device,device_code,concentration,scan_rate,electrode,scan_number,filename,ox_voltage,ox_current,ox_confidence,red_voltage,red_current,red_confidence,peak_separation_voltage,peak_separation_current,current_ratio,midpoint_potential
Palmsens,0,20.0,100.0,E3,9,Palmsens_20mM_CV_100mVpS_E3_scan_09,0.380595,481.949,100.0,-0.079762,-491.903,85.84295284399059,0.460357,973.8520000000001,-0.979764303124803,0.1504165
Palmsens,0,20.0,100.0,E3,10,Palmsens_20mM_CV_100mVpS_E3_scan_10,0.380595,482.233,100.0,-0.079762,-491.713,82.2111109580118,0.460357,973.946,-0.980720460919276,0.1504165
Palmsens,0,20.0,100.0,E3,11,Palmsens_20mM_CV_100mVpS_E3_scan_11,0.380595,482.518,100.0,-0.079762,-492.471,87.20379169173214,0.460357,974.989,-0.9797896728944445,0.1504165
Palmsens,0,20.0,20.0,E1,2,Palmsens_20mM_CV_20mVpS_E1_scan_02,0.220471,167.436,98.21272665632453,0.010308012,-214.098,100.0,0.210162988,381.534,-0.7820530784967632,0.115389506
Palmsens,0,20.0,20.0,E1,3,Palmsens_20mM_CV_20mVpS_E1_scan_03,0.230479,173.984,100.0,0.010308012,-213.318,100.0,0.22017098799999998,387.302,-0.8156086218696968,0.120393506
Palmsens,0,20.0,20.0,E1,4,Palmsens_20mM_CV_20mVpS_E1_scan_04,0.230479,176.229,100.0,0.010308012,-212.21,100.0,0.22017098799999998,388.439,-0.8304462560671034,0.120393506
Palmsens,0,20.0,20.0,E1,5,Palmsens_20mM_CV_20mVpS_E1_scan_05,0.230479,177.93,100.0,0.010308012,-211.158,100.0,0.22017098799999998,389.08799999999997,-0.842639161196829,0.120393506
Palmsens,0,20.0,20.0,E1,6,Palmsens_20mM_CV_20mVpS_E1_scan_06,0.230479,181.584,98.66099331652796,0.010308012,-213.3,100.0,0.22017098799999998,394.884,-0.8513080168776371,0.120393506
Palmsens,0,20.0,20.0,E1,7,Palmsens_20mM_CV_20mVpS_E1_scan_07,0.230479,184.045,100.0,0.010308012,-214.145,100.0,0.22017098799999998,398.19,-0.8594410329449671,0.120393506
Palmsens,0,20.0,20.0,E1,8,Palmsens_20mM_CV_20mVpS_E1_scan_08,0.230479,185.943,100.0,0.010308012,-213.412,100.0,0.22017098799999998,399.355,-0.8712865255936874,0.120393506
Palmsens,0,20.0,20.0,E1,9,Palmsens_20mM_CV_20mVpS_E1_scan_09,0.230479,187.08,100.0,0.010308012,-215.094,100.0,0.22017098799999998,402.174,-0.8697592680409496,0.120393506
Palmsens,0,20.0,20.0,E1,10,Palmsens_20mM_CV_20mVpS_E1_scan_10,0.230479,189.626,100.0,0.000300233,-218.072,100.0,0.23017876699999998,407.698,-0.8695568436112844,0.1153896165
Palmsens,0,20.0,20.0,E1,11,Palmsens_20mM_CV_20mVpS_E1_scan_11,0.230479,191.505,100.0,0.000300233,-217.133,100.0,0.23017876699999998,408.63800000000003,-0.8819709578921674,0.1153896165
Palmsens,0,20.0,20.0,E2,2,Palmsens_20mM_CV_20mVpS_E2_scan_02,0.220471,152.696,100.0,-0.05974644,-198.306,100.0,0.28021744,351.002,-0.7700019162304721,0.08036228000000001
Palmsens,0,20.0,20.0,E2,3,Palmsens_20mM_CV_20mVpS_E2_scan_03,0.230479,158.831,100.0,-0.049738664,-197.019,100.0,0.280217664,355.85,-0.806170978433552,0.090370168
Palmsens,0,20.0,20.0,E2,4,Palmsens_20mM_CV_20mVpS_E2_scan_04,0.230479,161.565,100.0,-0.049738664,-198.269,100.0,0.280217664,359.834,-0.8148777670740257,0.090370168
Palmsens,0,20.0,20.0,E2,5,Palmsens_20mM_CV_20mVpS_E2_scan_05,0.230479,163.143,95.29858349633648,-0.05974644,-200.091,99.0781851805725,0.29022544,363.23400000000004,-0.8153440184715954,0.08536627999999999
Palmsens,0,20.0,20.0,E2,6,Palmsens_20mM_CV_20mVpS_E2_scan_06,0.230479,165.848,98.96336983278738,-0.05974644,-202.768,100.0,0.29022544,368.616,-0.8179199873747337,0.08536627999999999
Palmsens,0,20.0,20.0,E2,7,Palmsens_20mM_CV_20mVpS_E2_scan_07,0.230479,168.498,100.0,-0.05974644,-203.473,100.0,0.29022544,371.971,-0.8281098720714787,0.08536627999999999
Palmsens,0,20.0,20.0,E2,8,Palmsens_20mM_CV_20mVpS_E2_scan_08,0.230479,170.057,100.0,-0.05974644,-202.44,100.0,0.29022544,372.49699999999996,-0.8400365540407033,0.08536627999999999
Palmsens,0,20.0,20.0,E2,9,Palmsens_20mM_CV_20mVpS_E2_scan_09,0.230479,171.476,99.1198685290921,-0.05974644,-203.943,95.73323757346674,0.29022544,375.419,-0.8408035578568521,0.08536627999999999
Palmsens,0,20.0,20.0,E2,10,Palmsens_20mM_CV_20mVpS_E2_scan_10,0.240486,174.801,97.78969357749541,-0.05974644,-204.535,93.85161760979327,0.30023244,379.336,-0.8546263475688757,0.09036978000000001
Palmsens,0,20.0,20.0,E2,11,Palmsens_20mM_CV_20mVpS_E2_scan_11,0.240486,176.53,100.0,-0.05974644,-202.505,98.59050892526113,0.30023244,379.03499999999997,-0.8717315621836498,0.09036978000000001
Palmsens,0,20.0,20.0,E3,2,Palmsens_20mM_CV_20mVpS_E3_scan_02,0.250494,173.608,100.0,0.03032357,-215.132,100.0,0.22017043,388.74,-0.8069836193592771,0.140408785
Palmsens,0,20.0,20.0,E3,3,Palmsens_20mM_CV_20mVpS_E3_scan_03,0.260502,179.743,100.0,0.03032357,-214.643,100.0,0.23017843000000002,394.38599999999997,-0.8374044343398107,0.14541278500000002
Palmsens,0,20.0,20.0,E3,4,Palmsens_20mM_CV_20mVpS_E3_scan_04,0.260502,182.655,100.0,0.03032357,-215.366,100.0,0.23017843000000002,398.021,-0.8481143727422156,0.14541278500000002
Palmsens,0,20.0,20.0,E3,5,Palmsens_20mM_CV_20mVpS_E3_scan_05,0.260502,184.703,100.0,0.03032357,-215.817,100.0,0.23017843000000002,400.52,-0.8558315609984385,0.14541278500000002
Palmsens,0,20.0,20.0,E3,6,Palmsens_20mM_CV_20mVpS_E3_scan_06,0.260502,188.263,100.0,0.03032357,-218.166,100.0,0.23017843000000002,406.429,-0.8629346460951752,0.14541278500000002
Palmsens,0,20.0,20.0,E3,7,Palmsens_20mM_CV_20mVpS_E3_scan_07,0.27051,192.078,100.0,0.03032357,-219.434,100.0,0.24018642999999998,411.512,-0.87533381335618,0.150416785
Palmsens,0,20.0,20.0,E3,8,Palmsens_20mM_CV_20mVpS_E3_scan_08,0.27051,194.248,100.0,0.03032357,-218.438,100.0,0.24018642999999998,412.686,-0.8892591948287386,0.150416785
Palmsens,0,20.0,20.0,E3,9,Palmsens_20mM_CV_20mVpS_E3_scan_09,0.27051,196.145,100.0,0.03032357,-219.434,100.0,0.24018642999999998,415.579,-0.8938678600399209,0.150416785
Palmsens,0,20.0,20.0,E3,10,Palmsens_20mM_CV_20mVpS_E3_scan_10,0.27051,199.386,100.0,0.03032357,-220.637,100.0,0.24018642999999998,420.023,-0.9036834257173547,0.150416785
Palmsens,0,20.0,20.0,E3,11,Palmsens_20mM_CV_20mVpS_E3_scan_11,0.27051,201.106,100.0,0.03032357,-219.603,100.0,0.24018642999999998,420.709,-0.91577073172953,0.150416785
Palmsens,0,20.0,20.0,E4,2,Palmsens_20mM_CV_20mVpS_E4_scan_02,0.240486,152.875,100.0,-0.029723104,-195.197,100.0,0.270209104,348.072,-0.783183143183553,0.105381448
Palmsens,0,20.0,20.0,E4,3,Palmsens_20mM_CV_20mVpS_E4_scan_03,0.240486,156.473,98.40238131882575,-0.029723104,-195.572,98.62885148697634,0.270209104,352.045,-0.8000787433783978,0.105381448
Palmsens,0,20.0,20.0,E4,4,Palmsens_20mM_CV_20mVpS_E4_scan_04,0.230479,157.703,99.26813625337579,-0.029723104,-193.769,100.0,0.260202104,351.472,-0.8138711558608446,0.100377948
Palmsens,0,20.0,20.0,E4,5,Palmsens_20mM_CV_20mVpS_E4_scan_05,0.230479,158.991,100.0,-0.029723104,-193.318,100.0,0.260202104,352.309,-0.8224324687820068,0.100377948
Palmsens,0,20.0,20.0,E4,6,Palmsens_20mM_CV_20mVpS_E4_scan_06,0.230479,160.494,100.0,-0.039730884,-195.732,100.0,0.270209884,356.226,-0.8199681196738398,0.095374058
Palmsens,0,20.0,20.0,E4,7,Palmsens_20mM_CV_20mVpS_E4_scan_07,0.230479,162.532,100.0,-0.039730884,-196.709,100.0,0.270209884,359.241,-0.826256043190703,0.095374058
Palmsens,0,20.0,20.0,E4,8,Palmsens_20mM_CV_20mVpS_E4_scan_08,0.230479,163.556,97.26122489986888,-0.039730884,-196.324,98.38194818436318,0.270209884,359.88,-0.8330922352845297,0.095374058
Palmsens,0,20.0,20.0,E4,9,Palmsens_20mM_CV_20mVpS_E4_scan_09,0.230479,164.458,100.0,-0.049738664,-197.047,100.0,0.280217664,361.505,-0.8346130618583384,0.090370168
Palmsens,0,20.0,20.0,E4,10,Palmsens_20mM_CV_20mVpS_E4_scan_10,0.230479,165.708,96.73948206695606,-0.049738664,-199.076,98.7845284698467,0.280217664,364.784,-0.8323856215716611,0.090370168
Palmsens,0,20.0,20.0,E4,11,Palmsens_20mM_CV_20mVpS_E4_scan_11,0.220471,165.792,98.49223437313309,-0.049738664,-197.226,100.0,0.270209664,363.01800000000003,-0.8406193909525114,0.08536616799999999
Palmsens,0,20.0,20.0,E5,2,Palmsens_20mM_CV_20mVpS_E5_scan_02,0.170432,164.552,94.17622301557026,-0.05974644,-208.612,100.0,0.23017843999999998,373.164,-0.7887945084654766,0.05534278
Palmsens,0,20.0,20.0,E5,3,Palmsens_20mM_CV_20mVpS_E5_scan_03,0.160424,169.879,92.30304800258143,-0.05974644,-215.272,100.0,0.22017044000000002,385.15099999999995,-0.7891365342450481,0.05033878000000001
Palmsens,0,20.0,20.0,E5,4,Palmsens_20mM_CV_20mVpS_E5_scan_04,0.170432,171.767,94.41505830274674,-0.069754224,-213.957,100.0,0.240186224,385.724,-0.8028108451698238,0.050338888
Palmsens,0,20.0,20.0,E5,5,Palmsens_20mM_CV_20mVpS_E5_scan_05,0.160424,175.825,98.45567676759205,-0.069754224,-213.525,100.0,0.23017822400000001,389.35,-0.8234398782343987,0.045334888000000004
Palmsens,0,20.0,20.0,E5,6,Palmsens_20mM_CV_20mVpS_E5_scan_06,0.150416,175.713,98.6821435124756,-0.079762,-219.35,100.0,0.230178,395.063,-0.8010622293138819,0.035327
Palmsens,0,20.0,20.0,E5,7,Palmsens_20mM_CV_20mVpS_E5_scan_07,0.150416,179.358,98.00488877849531,-0.079762,-218.147,100.0,0.230178,397.505,-0.8221887076145902,0.035327
Palmsens,0,20.0,20.0,E5,8,Palmsens_20mM_CV_20mVpS_E5_scan_08,0.150416,180.231,98.26629583469042,-0.089769784,-217.142,100.0,0.240185784,397.373,-0.830014460583397,0.030323107999999994
Palmsens,0,20.0,20.0,E5,9,Palmsens_20mM_CV_20mVpS_E5_scan_09,0.140409,180.654,92.47357889130927,-0.089769784,-219.462,100.0,0.23017878400000003,400.116,-0.8231675643163737,0.025319608
Palmsens,0,20.0,20.0,E5,10,Palmsens_20mM_CV_20mVpS_E5_scan_10,0.140409,182.054,98.52903017065734,-0.089769784,-221.388,100.0,0.23017878400000003,403.442,-0.8223300269210616,0.025319608
Palmsens,0,20.0,20.0,E5,11,Palmsens_20mM_CV_20mVpS_E5_scan_11,0.140409,185.135,95.50949295197192,-0.09977756,-224.263,100.0,0.24018656,409.398,-0.8255262794130106,0.020315720000000002
Palmsens,0,20.0,50.0,E1,2,Palmsens_20mM_CV_50mVpS_E1_scan_02,0.27051,302.308,100.0,-0.039730884,-335.108,95.1921942805132,0.310240884,637.4159999999999,-0.9021211072251334,0.11538955799999999
Palmsens,0,20.0,50.0,E1,3,Palmsens_20mM_CV_50mVpS_E1_scan_03,0.27051,304.394,100.0,-0.039730884,-335.487,99.30981754062626,0.310240884,639.8810000000001,-0.9073198067287257,0.11538955799999999
Palmsens,0,20.0,50.0,E1,4,Palmsens_20mM_CV_50mVpS_E1_scan_04,0.27051,306.29,100.0,-0.039730884,-336.909,97.22742117855802,0.310240884,643.1990000000001,-0.9091178923685626,0.11538955799999999
Palmsens,0,20.0,50.0,E1,5,Palmsens_20mM_CV_50mVpS_E1_scan_05,0.27051,308.185,100.0,-0.039730884,-338.71,97.79443503626729,0.310240884,646.895,-0.9098786572584218,0.11538955799999999
Palmsens,0,20.0,50.0,E1,6,Palmsens_20mM_CV_50mVpS_E1_scan_06,0.27051,310.176,100.0,-0.039730884,-339.658,100.0,0.310240884,649.8340000000001,-0.9132009256369642,0.11538955799999999
Palmsens,0,20.0,50.0,E1,7,Palmsens_20mM_CV_50mVpS_E1_scan_07,0.27051,312.072,100.0,-0.039730884,-339.279,97.65223976152846,0.310240884,651.351,-0.9198093604378698,0.11538955799999999
Palmsens,0,20.0,50.0,E1,8,Palmsens_20mM_CV_50mVpS_E1_scan_08,0.27051,312.262,100.0,-0.049738664,-340.227,98.93430036479269,0.32024866399999996,652.489,-0.9178048773318991,0.11038566799999999
Palmsens,0,20.0,50.0,E1,9,Palmsens_20mM_CV_50mVpS_E1_scan_09,0.27051,312.357,100.0,-0.049738664,-339.943,98.20115772089902,0.32024866399999996,652.3,-0.9188511015081942,0.11038566799999999
Palmsens,0,20.0,50.0,E1,10,Palmsens_20mM_CV_50mVpS_E1_scan_10,0.27051,314.158,100.0,-0.049738664,-341.744,96.76698809196813,0.32024866399999996,655.902,-0.9192787583688374,0.11038566799999999
Palmsens,0,20.0,50.0,E1,11,Palmsens_20mM_CV_50mVpS_E1_scan_11,0.27051,316.054,100.0,-0.049738664,-343.166,95.5991981204144,0.32024866399999996,659.22,-0.9209945041175407,0.11038566799999999
Palmsens,0,20.0,50.0,E3,2,Palmsens_20mM_CV_50mVpS_E3_scan_02,0.320549,318.992,100.0,-0.019715326,-338.805,100.0,0.34026432599999995,657.797,-0.9415209338705155,0.150416837
Palmsens,0,20.0,50.0,E3,3,Palmsens_20mM_CV_50mVpS_E3_scan_03,0.320549,320.414,100.0,-0.019715326,-339.279,100.0,0.34026432599999995,659.693,-0.9443967943786676,0.150416837
Palmsens,0,20.0,50.0,E3,4,Palmsens_20mM_CV_50mVpS_E3_scan_04,0.320549,322.879,100.0,-0.019715326,-340.701,98.63469516509204,0.34026432599999995,663.58,-0.9476902034335092,0.150416837
Palmsens,0,20.0,50.0,E3,5,Palmsens_20mM_CV_50mVpS_E3_scan_05,0.320549,324.206,100.0,-0.019715326,-341.933,96.29677246308452,0.34026432599999995,666.139,-0.9481565101935175,0.150416837
Palmsens,0,20.0,50.0,E3,6,Palmsens_20mM_CV_50mVpS_E3_scan_06,0.320549,326.387,100.0,-0.019715326,-344.777,98.80547740424437,0.34026432599999995,671.164,-0.9466611751944011,0.150416837
Palmsens,0,20.0,50.0,E3,7,Palmsens_20mM_CV_50mVpS_E3_scan_07,0.320549,328.093,100.0,-0.019715326,-344.777,96.57069727306498,0.34026432599999995,672.87,-0.9516093010844692,0.150416837
Palmsens,0,20.0,50.0,E3,8,Palmsens_20mM_CV_50mVpS_E3_scan_08,0.320549,328.567,100.0,-0.019715326,-345.536,96.10631559197624,0.34026432599999995,674.1030000000001,-0.9508907899611039,0.150416837
Palmsens,0,20.0,50.0,E3,9,Palmsens_20mM_CV_50mVpS_E3_scan_09,0.320549,329.041,100.0,-0.019715326,-346.104,96.79707259949245,0.34026432599999995,675.145,-0.9506997896585998,0.150416837
Palmsens,0,20.0,50.0,E3,10,Palmsens_20mM_CV_50mVpS_E3_scan_10,0.320549,330.558,100.0,-0.019715326,-347.621,96.31325360513274,0.34026432599999995,678.179,-0.9509149332174984,0.150416837
Palmsens,0,20.0,50.0,E3,11,Palmsens_20mM_CV_50mVpS_E3_scan_11,0.320549,332.359,100.0,-0.019715326,-347.811,95.5479029276805,0.34026432599999995,680.17,-0.955573573003729,0.150416837
Palmsens,0,50.0,20.0,E3,2,Palmsens_50mM_CV_20mVpS_E3_scan_02,0.340564,452.657,100.0,-0.09977756,-496.263,86.07526796605887,0.44034155999999997,948.92,-0.912131269105293,0.12039322
Palmsens,0,50.0,20.0,E3,3,Palmsens_50mM_CV_20mVpS_E3_scan_03,0.340564,456.543,100.0,-0.09977756,-495.6,82.04797417069607,0.44034155999999997,952.143,-0.9211924939467312,0.12039322
Palmsens,0,50.0,20.0,E3,4,Palmsens_50mM_CV_20mVpS_E3_scan_04,0.340564,459.861,100.0,-0.09977756,-497.685,79.43795600310763,0.44034155999999997,957.546,-0.9240001205581844,0.12039322
Palmsens,0,5.0,100.0,E1,2,Palmsens_5mM_CV_100mVpS_E1_scan_02,0.230479,122.954016,100.0,0.060346908,-128.703392,100.0,0.17013209199999998,251.657408,-0.955328481163884,0.14541295399999998
Palmsens,0,5.0,100.0,E1,3,Palmsens_5mM_CV_100mVpS_E1_scan_03,0.230479,122.822496,100.0,0.060346908,-129.276464,100.0,0.17013209199999998,252.09896,-0.9500762335207436,0.14541295399999998
Palmsens,0,5.0,100.0,E1,4,Palmsens_5mM_CV_100mVpS_E1_scan_04,0.240486,123.123112,100.0,0.060346908,-129.661624,100.0,0.180139092,252.784736,-0.9495724964851591,0.150416454
Palmsens,0,5.0,100.0,E1,5,Palmsens_5mM_CV_100mVpS_E1_scan_05,0.240486,123.329792,100.0,0.060346908,-129.952848,100.0,0.180139092,253.28264,-0.9490349299616736,0.150416454
Palmsens,0,5.0,100.0,E1,6,Palmsens_5mM_CV_100mVpS_E1_scan_06,0.230479,123.226464,99.66882827175948,0.060346908,-129.774352,100.0,0.17013209199999998,253.000816,-0.9495440516628433,0.14541295399999998
Palmsens,0,5.0,100.0,E1,7,Palmsens_5mM_CV_100mVpS_E1_scan_07,0.230479,122.766128,99.48748285459513,0.060346908,-129.680424,100.0,0.17013209199999998,252.446552,-0.9466820373752017,0.14541295399999998
Palmsens,0,5.0,100.0,E1,8,Palmsens_5mM_CV_100mVpS_E1_scan_08,0.230479,122.916448,99.44439065236872,0.060346908,-129.558288,100.0,0.17013209199999998,252.474736,-0.9487347347473439,0.14541295399999998
Palmsens,0,5.0,100.0,E1,9,Palmsens_5mM_CV_100mVpS_E1_scan_09,0.240486,123.160696,100.0,0.060346908,-129.407984,100.0,0.180139092,252.56868,-0.9517240914594575,0.150416454
Palmsens,0,5.0,100.0,E1,10,Palmsens_5mM_CV_100mVpS_E1_scan_10,0.240486,123.348576,97.43321516781143,0.060346908,-129.332824,100.0,0.180139092,252.6814,-0.9537298590186201,0.150416454
Palmsens,0,5.0,100.0,E1,11,Palmsens_5mM_CV_100mVpS_E1_scan_11,0.240486,123.376768,98.53308804511826,0.060346908,-129.370392,100.0,0.180139092,252.74716,-0.9536708213731004,0.150416454
Palmsens,0,5.0,100.0,E2,2,Palmsens_5mM_CV_100mVpS_E2_scan_02,0.240486,110.590976,93.66266879768082,0.03032357,-118.529256,100.0,0.21016243,229.120232,-0.9330268301017598,0.135404785
Palmsens,0,5.0,100.0,E2,3,Palmsens_5mM_CV_100mVpS_E2_scan_03,0.240486,110.600368,97.52758478367699,0.03032357,-119.02716,100.0,0.21016243,229.62752799999998,-0.9292027802730066,0.135404785
Palmsens,0,5.0,100.0,E2,4,Palmsens_5mM_CV_100mVpS_E2_scan_04,0.240486,110.628552,98.14994576476248,0.03032357,-119.337168,100.0,0.21016243,229.96572,-0.9270251159303529,0.135404785
Palmsens,0,5.0,100.0,E2,5,Palmsens_5mM_CV_100mVpS_E2_scan_05,0.240486,110.741288,97.32702272256353,0.03032357,-119.449904,100.0,0.21016243,230.191192,-0.9270939891253491,0.135404785
Palmsens,0,5.0,100.0,E2,6,Palmsens_5mM_CV_100mVpS_E2_scan_06,0.240486,110.76008,97.51075076965338,0.03032357,-119.074128,100.0,0.21016243,229.834208,-0.9301775445292364,0.135404785
Palmsens,0,5.0,100.0,E2,7,Palmsens_5mM_CV_100mVpS_E2_scan_07,0.240486,110.28096,97.01291491173531,0.03032357,-119.15868,100.0,0.21016243,229.43964,-0.9254966570626663,0.135404785
Palmsens,0,5.0,100.0,E2,8,Palmsens_5mM_CV_100mVpS_E2_scan_08,0.240486,110.196416,98.5309954831331,0.03032357,-119.130496,100.0,0.21016243,229.326912,-0.9250059363473145,0.135404785
Palmsens,0,5.0,100.0,E2,9,Palmsens_5mM_CV_100mVpS_E2_scan_09,0.240486,110.093072,97.96368734500439,0.03032357,-118.839272,100.0,0.21016243,228.932344,-0.9264031169763478,0.135404785
Palmsens,0,5.0,100.0,E2,10,Palmsens_5mM_CV_100mVpS_E2_scan_10,0.240486,110.027312,96.7403592138143,0.03032357,-118.74532,100.0,0.21016243,228.772632,-0.9265823023593687,0.135404785
Palmsens,0,5.0,100.0,E2,11,Palmsens_5mM_CV_100mVpS_E2_scan_11,0.240486,110.046104,96.53773365209994,0.03032357,-118.801688,100.0,0.21016243,228.847792,-0.9263008451529746,0.135404785
Palmsens,0,5.0,100.0,E3,2,Palmsens_5mM_CV_100mVpS_E3_scan_02,0.240486,131.31504,98.53446585447517,0.060346908,-134.856,100.0,0.180139092,266.17104,-0.9737426588360919,0.150416454
Palmsens,0,5.0,100.0,E3,3,Palmsens_5mM_CV_100mVpS_E3_scan_03,0.240486,131.25868,100.0,0.060346908,-135.354,100.0,0.180139092,266.61268,-0.9697436352084163,0.150416454
Palmsens,0,5.0,100.0,E3,4,Palmsens_5mM_CV_100mVpS_E3_scan_04,0.240486,131.305656,99.78415882280834,0.060346908,-135.824,100.0,0.180139092,267.129656,-0.9667338320179054,0.150416454
Palmsens,0,5.0,100.0,E3,5,Palmsens_5mM_CV_100mVpS_E3_scan_05,0.240486,131.540504,100.0,0.060346908,-135.984,100.0,0.180139092,267.524504,-0.9673233909871749,0.150416454
Palmsens,0,5.0,100.0,E3,6,Palmsens_5mM_CV_100mVpS_E3_scan_06,0.240486,131.502936,100.0,0.050339128,-136.275,100.0,0.19014687200000002,267.777936,-0.9649821023665383,0.145412564
Palmsens,0,5.0,100.0,E3,7,Palmsens_5mM_CV_100mVpS_E3_scan_07,0.240486,131.174136,100.0,0.060346908,-136.049,100.0,0.180139092,267.223136,-0.96416832170762,0.150416454
Palmsens,0,5.0,100.0,E3,8,Palmsens_5mM_CV_100mVpS_E3_scan_08,0.240486,131.45596,98.58858902507436,0.060346908,-136.247,100.0,0.180139092,267.70296,-0.9648356294083539,0.150416454
Palmsens,0,5.0,100.0,E3,9,Palmsens_5mM_CV_100mVpS_E3_scan_09,0.240486,131.427776,99.85325521264369,0.060346908,-136.369,100.0,0.180139092,267.796776,-0.9637657825458865,0.150416454
Palmsens,0,5.0,100.0,E3,10,Palmsens_5mM_CV_100mVpS_E3_scan_10,0.240486,131.502936,100.0,0.060346908,-136.622,100.0,0.180139092,268.12493600000005,-0.9625311882420108,0.150416454
Palmsens,0,5.0,100.0,E3,11,Palmsens_5mM_CV_100mVpS_E3_scan_11,0.250494,132.179336,100.0,0.060346908,-136.754,100.0,0.190147092,268.933336,-0.9665482252804307,0.15542045399999999
Palmsens,0,5.0,100.0,E4,2,Palmsens_5mM_CV_100mVpS_E4_scan_02,0.240486,103.780032,95.14247632617847,0.040331348,-111.117064,100.0,0.200154652,214.897096,-0.9339702496099069,0.140408674
Palmsens,0,5.0,100.0,E4,3,Palmsens_5mM_CV_100mVpS_E4_scan_03,0.240486,103.582752,95.02889496938397,0.040331348,-111.417688,100.0,0.200154652,215.00044,-0.9296796034755271,0.140408674
Palmsens,0,5.0,100.0,E4,4,Palmsens_5mM_CV_100mVpS_E4_scan_04,0.240486,103.601536,95.16675639700001,0.040331348,-112.150456,100.0,0.200154652,215.751992,-0.9237727575534779,0.140408674
Palmsens,0,5.0,100.0,E4,5,Palmsens_5mM_CV_100mVpS_E4_scan_05,0.240486,103.780032,95.07087199993467,0.040331348,-112.281976,100.0,0.200154652,216.062008,-0.9242804205725771,0.140408674
Palmsens,0,5.0,100.0,E4,6,Palmsens_5mM_CV_100mVpS_E4_scan_06,0.240486,103.855184,94.14466516746708,0.040331348,-112.36652,100.0,0.200154652,216.221704,-0.9242538079847983,0.140408674
Palmsens,0,5.0,100.0,E4,7,Palmsens_5mM_CV_100mVpS_E4_scan_07,0.240486,103.845792,94.59384383696343,0.040331348,-112.469864,100.0,0.200154652,216.315656,-0.923321041803696,0.140408674
Palmsens,0,5.0,100.0,E4,8,Palmsens_5mM_CV_100mVpS_E4_scan_08,0.240486,103.986704,92.59823913186912,0.040331348,-112.714112,100.0,0.200154652,216.700816,-0.922570405381005,0.140408674
Palmsens,0,5.0,100.0,E4,9,Palmsens_5mM_CV_100mVpS_E4_scan_09,0.240486,104.090048,93.04715034816564,0.03032357,-113.212016,100.0,0.21016243,217.302064,-0.9194257966398195,0.135404785
Palmsens,0,5.0,100.0,E4,10,Palmsens_5mM_CV_100mVpS_E4_scan_10,0.240486,104.1652,94.6233217129689,0.03032357,-113.5878,100.0,0.21016243,217.753,-0.9170456686369487,0.135404785
Palmsens,0,5.0,100.0,E4,11,Palmsens_5mM_CV_100mVpS_E4_scan_11,0.240486,104.23096,93.30613671800901,0.03032357,-113.456272,100.0,0.21016243,217.687232,-0.918688391242046,0.135404785
Palmsens,0,5.0,100.0,E5,2,Palmsens_5mM_CV_100mVpS_E5_scan_02,0.210463,125.105344,100.0,0.03032357,-134.828,100.0,0.18013943000000002,259.93334400000003,-0.9278884504702287,0.120393285
Palmsens,0,5.0,100.0,E5,3,Palmsens_5mM_CV_100mVpS_E5_scan_03,0.210463,124.81412,97.6696227167266,0.03032357,-135.345,100.0,0.18013943000000002,260.15912000000003,-0.9221923233218812,0.120393285
Palmsens,0,5.0,100.0,E5,4,Palmsens_5mM_CV_100mVpS_E5_scan_04,0.210463,124.776528,97.57879639478288,0.03032357,-135.608,100.0,0.18013943000000002,260.384528,-0.9201266002005781,0.120393285
Palmsens,0,5.0,100.0,E5,5,Palmsens_5mM_CV_100mVpS_E5_scan_05,0.210463,124.889264,97.63903150310355,0.03032357,-135.73,100.0,0.18013943000000002,260.619264,-0.9201301407205482,0.120393285
Palmsens,0,5.0,100.0,E5,6,Palmsens_5mM_CV_100mVpS_E5_scan_06,0.210463,124.955024,97.59959425591197,0.03032357,-135.749,100.0,0.18013943000000002,260.704024,-0.9204857789007653,0.120393285
Palmsens,0,5.0,100.0,E5,7,Palmsens_5mM_CV_100mVpS_E5_scan_07,0.210463,125.0114,100.0,0.03032357,-135.702,100.0,0.18013943000000002,260.7134,-0.9212200262339538,0.120393285
Palmsens,0,5.0,100.0,E5,8,Palmsens_5mM_CV_100mVpS_E5_scan_08,0.210463,125.030184,100.0,0.03032357,-135.636,100.0,0.18013943000000002,260.666184,-0.9218067769618686,0.120393285
Palmsens,0,5.0,100.0,E5,9,Palmsens_5mM_CV_100mVpS_E5_scan_09,0.210463,124.983208,100.0,0.03032357,-135.655,100.0,0.18013943000000002,260.638208,-0.9213313773911762,0.120393285
